filename,drone_type,capture_id,n_boxes_total,n_boxes_drone,n_boxes_interf,detectado
all/mavic/mavic_6__seg0082.png,mavic,mavic_6,4,4,0,True
all/mavic/mavic_6__seg0083.png,mavic,mavic_6,4,4,0,True
all/mavic/mavic_6__seg0084.png,mavic,mavic_6,6,6,0,True
all/mavic/mavic_6__seg0085.png,mavic,mavic_6,5,5,0,True
all/mavic/mavic_6__seg0086.png,mavic,mavic_6,5,5,0,True
all/mavic/mavic_6__seg0087.png,mavic,mavic_6,6,6,0,True
all/mavic/mavic_6__seg0088.png,mavic,mavic_6,4,4,0,True
all/mavic/mavic_6__seg0089.png,mavic,mavic_6,8,8,0,True
all/mavic/mavic_6__seg0090.png,mavic,mavic_6,3,3,0,True
all/mavic/mavic_6__seg0091.png,mavic,mavic_6,5,5,0,True
all/mavic/mavic_6__seg0092.png,mavic,mavic_6,3,3,0,True
all/mavic/mavic_6__seg0093.png,mavic,mavic_6,7,7,0,True
all/mavic/mavic_6__seg0094.png,mavic,mavic_6,3,3,0,True
all/mavic/mavic_6__seg0095.png,mavic,mavic_6,7,6,1,True
all/mavic/mavic_6__seg0096.png,mavic,mavic_6,8,7,1,True
all/mavic/mavic_6__seg0097.png,mavic,mavic_6,6,6,0,True
all/mavic/mavic_6__seg0098.png,mavic,mavic_6,4,4,0,True
all/mavic/mavic_6__seg0099.png,mavic,mavic_6,3,3,0,True
all/mavic/mavic_6__seg0100.png,mavic,mavic_6,6,6,0,True
all/mavic/mavic_6__seg0101.png,mavic,mavic_6,8,8,0,True
all/mavic/mavic_6__seg0102.png,mavic,mavic_6,10,10,0,True
all/mavic/mavic_6__seg0103.png,mavic,mavic_6,9,8,1,True
all/mavic/mavic_6__seg0104.png,mavic,mavic_6,4,2,2,True
all/mavic/mavic_6__seg0105.png,mavic,mavic_6,8,7,1,True
all/mavic/mavic_6__seg0106.png,mavic,mavic_6,2,1,1,True
all/mavic/mavic_6__seg0107.png,mavic,mavic_6,2,1,1,True
all/mavic/mavic_6__seg0108.png,mavic,mavic_6,12,12,0,True
all/mavic/mavic_6__seg0109.png,mavic,mavic_6,4,3,1,True
all/mavic/mavic_6__seg0110.png,mavic,mavic_6,1,0,1,False
all/mavic/mavic_6__seg0111.png,mavic,mavic_6,11,11,0,True
all/mavic/mavic_6__seg0112.png,mavic,mavic_6,7,7,0,True
all/mavic/mavic_6__seg0113.png,mavic,mavic_6,1,1,0,True
all/mavic/mavic_10__seg0000.png,mavic,mavic_10,11,9,2,True
all/mavic/mavic_10__seg0001.png,mavic,mavic_10,9,9,0,True
all/mavic/mavic_10__seg0002.png,mavic,mavic_10,17,17,0,True
all/mavic/mavic_10__seg0003.png,mavic,mavic_10,15,15,0,True
all/mavic/mavic_10__seg0004.png,mavic,mavic_10,16,16,0,True
all/mavic/mavic_10__seg0005.png,mavic,mavic_10,17,17,0,True
all/mavic/mavic_10__seg0006.png,mavic,mavic_10,14,11,3,True
all/mavic/mavic_10__seg0007.png,mavic,mavic_10,13,9,4,True
all/mavic/mavic_10__seg0008.png,mavic,mavic_10,14,13,1,True
all/mavic/mavic_10__seg0009.png,mavic,mavic_10,16,12,4,True
all/mavic/mavic_10__seg0010.png,mavic,mavic_10,10,7,3,True
all/mavic/mavic_10__seg0011.png,mavic,mavic_10,9,8,1,True
all/mavic/mavic_10__seg0012.png,mavic,mavic_10,12,10,2,True
all/mavic/mavic_10__seg0013.png,mavic,mavic_10,11,10,1,True
all/mavic/mavic_10__seg0014.png,mavic,mavic_10,12,12,0,True
all/mavic/mavic_10__seg0015.png,mavic,mavic_10,17,14,3,True
all/mavic/mavic_10__seg0016.png,mavic,mavic_10,9,7,2,True
all/mavic/mavic_10__seg0017.png,mavic,mavic_10,12,7,5,True
all/mavic/mavic_10__seg0018.png,mavic,mavic_10,14,10,4,True
all/mavic/mavic_10__seg0019.png,mavic,mavic_10,12,12,0,True
all/mavic/mavic_10__seg0020.png,mavic,mavic_10,9,6,3,True
all/mavic/mavic_10__seg0021.png,mavic,mavic_10,11,10,1,True
all/mavic/mavic_10__seg0022.png,mavic,mavic_10,13,13,0,True
all/mavic/mavic_10__seg0023.png,mavic,mavic_10,18,18,0,True
all/mavic/mavic_10__seg0024.png,mavic,mavic_10,14,14,0,True
all/mavic/mavic_10__seg0025.png,mavic,mavic_10,11,6,5,True
all/mavic/mavic_10__seg0026.png,mavic,mavic_10,14,14,0,True
all/mavic/mavic_10__seg0027.png,mavic,mavic_10,12,10,2,True
all/mavic/mavic_10__seg0028.png,mavic,mavic_10,10,9,1,True
all/mavic/mavic_10__seg0029.png,mavic,mavic_10,12,11,1,True
all/mavic/mavic_10__seg0030.png,mavic,mavic_10,13,11,2,True
all/mavic/mavic_10__seg0031.png,mavic,mavic_10,13,11,2,True
all/mavic/mavic_10__seg0032.png,mavic,mavic_10,16,10,6,True
all/mavic/mavic_10__seg0033.png,mavic,mavic_10,12,11,1,True
all/mavic/mavic_10__seg0034.png,mavic,mavic_10,18,14,4,True
all/mavic/mavic_10__seg0035.png,mavic,mavic_10,15,13,2,True
all/mavic/mavic_10__seg0036.png,mavic,mavic_10,11,11,0,True
all/mavic/mavic_10__seg0037.png,mavic,mavic_10,12,9,3,True
all/mavic/mavic_10__seg0038.png,mavic,mavic_10,14,14,0,True
all/mavic/mavic_10__seg0039.png,mavic,mavic_10,10,10,0,True
all/mavic/mavic_10__seg0040.png,mavic,mavic_10,11,8,3,True
all/mavic/mavic_10__seg0041.png,mavic,mavic_10,12,11,1,True
all/mavic/mavic_10__seg0042.png,mavic,mavic_10,13,12,1,True
all/mavic/mavic_10__seg0043.png,mavic,mavic_10,10,7,3,True
all/mavic/mavic_10__seg0044.png,mavic,mavic_10,14,10,4,True
all/mavic/mavic_10__seg0045.png,mavic,mavic_10,13,11,2,True
all/mavic/mavic_10__seg0046.png,mavic,mavic_10,11,10,1,True
all/mavic/mavic_10__seg0047.png,mavic,mavic_10,13,13,0,True
all/mavic/mavic_10__seg0048.png,mavic,mavic_10,17,14,3,True
all/mavic/mavic_10__seg0049.png,mavic,mavic_10,11,10,1,True
all/mavic/mavic_10__seg0050.png,mavic,mavic_10,18,18,0,True
all/mavic/mavic_10__seg0051.png,mavic,mavic_10,19,19,0,True
all/mavic/mavic_10__seg0052.png,mavic,mavic_10,6,6,0,True
all/mavic/mavic_10__seg0053.png,mavic,mavic_10,16,16,0,True
all/mavic/mavic_10__seg0054.png,mavic,mavic_10,18,18,0,True
all/mavic/mavic_10__seg0055.png,mavic,mavic_10,13,13,0,True
all/mavic/mavic_10__seg0056.png,mavic,mavic_10,13,11,2,True
all/mavic/mavic_10__seg0057.png,mavic,mavic_10,18,18,0,True
all/mavic/mavic_10__seg0058.png,mavic,mavic_10,11,9,2,True
all/mavic/mavic_10__seg0059.png,mavic,mavic_10,10,10,0,True
all/mavic/mavic_10__seg0060.png,mavic,mavic_10,12,12,0,True
all/mavic/mavic_10__seg0061.png,mavic,mavic_10,17,16,1,True
all/mavic/mavic_10__seg0062.png,mavic,mavic_10,12,9,3,True
all/mavic/mavic_10__seg0063.png,mavic,mavic_10,17,12,5,True
all/mavic/mavic_10__seg0064.png,mavic,mavic_10,13,13,0,True
all/mavic/mavic_10__seg0065.png,mavic,mavic_10,13,13,0,True
all/mavic/mavic_10__seg0066.png,mavic,mavic_10,13,12,1,True
all/mavic/mavic_10__seg0067.png,mavic,mavic_10,14,9,5,True
all/mavic/mavic_10__seg0068.png,mavic,mavic_10,12,12,0,True
all/mavic/mavic_10__seg0069.png,mavic,mavic_10,14,14,0,True
all/mavic/mavic_10__seg0070.png,mavic,mavic_10,11,10,1,True
all/mavic/mavic_10__seg0071.png,mavic,mavic_10,13,13,0,True
all/mavic/mavic_10__seg0072.png,mavic,mavic_10,16,16,0,True
all/mavic/mavic_10__seg0073.png,mavic,mavic_10,13,11,2,True
all/mavic/mavic_10__seg0074.png,mavic,mavic_10,14,11,3,True
all/mavic/mavic_10__seg0075.png,mavic,mavic_10,12,7,5,True
all/mavic/mavic_10__seg0076.png,mavic,mavic_10,14,13,1,True
all/mavic/mavic_10__seg0077.png,mavic,mavic_10,12,11,1,True
all/mavic/mavic_10__seg0078.png,mavic,mavic_10,11,10,1,True
all/mavic/mavic_10__seg0079.png,mavic,mavic_10,14,11,3,True
all/mavic/mavic_10__seg0080.png,mavic,mavic_10,17,17,0,True
all/mavic/mavic_10__seg0081.png,mavic,mavic_10,14,14,0,True
all/mavic/mavic_10__seg0082.png,mavic,mavic_10,18,18,0,True
all/mavic/mavic_10__seg0083.png,mavic,mavic_10,14,11,3,True
all/mavic/mavic_10__seg0084.png,mavic,mavic_10,10,9,1,True
all/mavic/mavic_10__seg0085.png,mavic,mavic_10,14,14,0,True
all/mavic/mavic_10__seg0086.png,mavic,mavic_10,15,15,0,True
all/mavic/mavic_10__seg0087.png,mavic,mavic_10,21,21,0,True
all/mavic/mavic_10__seg0088.png,mavic,mavic_10,14,14,0,True
all/mavic/mavic_10__seg0089.png,mavic,mavic_10,6,6,0,True
all/mavic/mavic_10__seg0090.png,mavic,mavic_10,18,17,1,True
all/mavic/mavic_10__seg0091.png,mavic,mavic_10,12,10,2,True
all/mavic/mavic_10__seg0092.png,mavic,mavic_10,14,10,4,True
all/mavic/mavic_10__seg0093.png,mavic,mavic_10,13,6,7,True
all/mavic/mavic_10__seg0094.png,mavic,mavic_10,9,9,0,True
all/mavic/mavic_10__seg0095.png,mavic,mavic_10,15,9,6,True
all/mavic/mavic_10__seg0096.png,mavic,mavic_10,14,7,7,True
all/mavic/mavic_10__seg0097.png,mavic,mavic_10,13,8,5,True
all/mavic/mavic_10__seg0098.png,mavic,mavic_10,15,13,2,True
all/mavic/mavic_10__seg0099.png,mavic,mavic_10,15,14,1,True
all/mavic/mavic_10__seg0100.png,mavic,mavic_10,16,16,0,True
all/mavic/mavic_10__seg0101.png,mavic,mavic_10,16,14,2,True
all/mavic/mavic_10__seg0102.png,mavic,mavic_10,12,10,2,True
all/mavic/mavic_10__seg0103.png,mavic,mavic_10,15,14,1,True
all/mavic/mavic_10__seg0104.png,mavic,mavic_10,15,15,0,True
all/mavic/mavic_10__seg0105.png,mavic,mavic_10,12,12,0,True
all/mavic/mavic_10__seg0106.png,mavic,mavic_10,12,7,5,True
all/mavic/mavic_10__seg0107.png,mavic,mavic_10,11,9,2,True
all/mavic/mavic_10__seg0108.png,mavic,mavic_10,17,10,7,True
all/mavic/mavic_10__seg0109.png,mavic,mavic_10,15,12,3,True
all/mavic/mavic_10__seg0110.png,mavic,mavic_10,14,14,0,True
all/mavic/mavic_10__seg0111.png,mavic,mavic_10,13,10,3,True
all/mavic/mavic_10__seg0112.png,mavic,mavic_10,11,11,0,True
all/mavic/mavic_10__seg0113.png,mavic,mavic_10,14,14,0,True
all/mavic/mavic_10__seg0114.png,mavic,mavic_10,15,15,0,True
all/mavic/mavic_10__seg0115.png,mavic,mavic_10,15,15,0,True
all/mavic/mavic_10__seg0116.png,mavic,mavic_10,13,13,0,True
all/mavic/mavic_10__seg0117.png,mavic,mavic_10,18,18,0,True
all/mavic/mavic_10__seg0118.png,mavic,mavic_10,6,6,0,True
all/mavic/mavic_10__seg0119.png,mavic,mavic_10,15,14,1,True
all/mavic/mavic_10_+10__seg0000.png,mavic,mavic_10_+10,18,18,0,True
all/mavic/mavic_10_+10__seg0001.png,mavic,mavic_10_+10,22,22,0,True
all/mavic/mavic_10_+10__seg0002.png,mavic,mavic_10_+10,5,4,1,True
all/mavic/mavic_10_+10__seg0003.png,mavic,mavic_10_+10,19,19,0,True
all/mavic/mavic_10_+10__seg0004.png,mavic,mavic_10_+10,19,19,0,True
all/mavic/mavic_10_+10__seg0005.png,mavic,mavic_10_+10,6,4,2,True
all/mavic/mavic_10_+10__seg0006.png,mavic,mavic_10_+10,19,19,0,True
all/mavic/mavic_10_+10__seg0007.png,mavic,mavic_10_+10,16,16,0,True
all/mavic/mavic_10_+10__seg0008.png,mavic,mavic_10_+10,5,5,0,True
all/mavic/mavic_10_+10__seg0009.png,mavic,mavic_10_+10,16,14,2,True
all/mavic/mavic_10_+10__seg0010.png,mavic,mavic_10_+10,11,10,1,True
all/mavic/mavic_10_+10__seg0011.png,mavic,mavic_10_+10,16,11,5,True
all/mavic/mavic_10_+10__seg0012.png,mavic,mavic_10_+10,14,12,2,True
all/mavic/mavic_10_+10__seg0013.png,mavic,mavic_10_+10,12,8,4,True
all/mavic/mavic_10_+10__seg0014.png,mavic,mavic_10_+10,14,12,2,True
all/mavic/mavic_10_+10__seg0015.png,mavic,mavic_10_+10,11,9,2,True
all/mavic/mavic_10_+10__seg0016.png,mavic,mavic_10_+10,11,8,3,True
all/mavic/mavic_10_+10__seg0017.png,mavic,mavic_10_+10,11,10,1,True
all/mavic/mavic_10_+10__seg0018.png,mavic,mavic_10_+10,12,12,0,True
all/mavic/mavic_10_+10__seg0019.png,mavic,mavic_10_+10,13,13,0,True
all/mavic/mavic_10_+10__seg0020.png,mavic,mavic_10_+10,13,9,4,True
all/mavic/mavic_10_+10__seg0021.png,mavic,mavic_10_+10,14,14,0,True
all/mavic/mavic_10_+10__seg0022.png,mavic,mavic_10_+10,12,12,0,True
all/mavic/mavic_10_+10__seg0023.png,mavic,mavic_10_+10,14,12,2,True
all/mavic/mavic_10_+10__seg0024.png,mavic,mavic_10_+10,14,14,0,True
all/mavic/mavic_10_+10__seg0025.png,mavic,mavic_10_+10,12,11,1,True
all/mavic/mavic_10_+10__seg0026.png,mavic,mavic_10_+10,11,8,3,True
all/mavic/mavic_10_+10__seg0027.png,mavic,mavic_10_+10,13,12,1,True
all/mavic/mavic_10_+10__seg0028.png,mavic,mavic_10_+10,16,16,0,True
all/mavic/mavic_10_+10__seg0029.png,mavic,mavic_10_+10,13,12,1,True
all/mavic/mavic_10_+10__seg0030.png,mavic,mavic_10_+10,12,11,1,True
all/mavic/mavic_10_+10__seg0031.png,mavic,mavic_10_+10,13,10,3,True
all/mavic/mavic_10_+10__seg0032.png,mavic,mavic_10_+10,14,11,3,True
all/mavic/mavic_10_+10__seg0033.png,mavic,mavic_10_+10,11,11,0,True
all/mavic/mavic_10_+10__seg0034.png,mavic,mavic_10_+10,14,12,2,True
all/mavic/mavic_10_+10__seg0035.png,mavic,mavic_10_+10,12,9,3,True
all/mavic/mavic_10_+10__seg0036.png,mavic,mavic_10_+10,14,10,4,True
all/mavic/mavic_10_+10__seg0037.png,mavic,mavic_10_+10,17,11,6,True
all/mavic/mavic_10_+10__seg0038.png,mavic,mavic_10_+10,6,6,0,True
all/mavic/mavic_10_+10__seg0039.png,mavic,mavic_10_+10,17,16,1,True
all/mavic/mavic_10_+10__seg0040.png,mavic,mavic_10_+10,16,16,0,True
all/mavic/mavic_10_+10__seg0041.png,mavic,mavic_10_+10,10,8,2,True
all/mavic/mavic_10_+10__seg0042.png,mavic,mavic_10_+10,13,12,1,True
all/mavic/mavic_10_+10__seg0043.png,mavic,mavic_10_+10,17,17,0,True
all/mavic/mavic_10_+10__seg0044.png,mavic,mavic_10_+10,11,8,3,True
all/mavic/mavic_10_+10__seg0045.png,mavic,mavic_10_+10,15,15,0,True
all/mavic/mavic_10_+10__seg0046.png,mavic,mavic_10_+10,16,15,1,True
all/mavic/mavic_10_+10__seg0047.png,mavic,mavic_10_+10,11,11,0,True
all/mavic/mavic_10_+10__seg0048.png,mavic,mavic_10_+10,15,14,1,True
all/mavic/mavic_10_+10__seg0049.png,mavic,mavic_10_+10,15,12,3,True
all/mavic/mavic_10_+10__seg0050.png,mavic,mavic_10_+10,14,12,2,True
all/mavic/mavic_10_+10__seg0051.png,mavic,mavic_10_+10,13,11,2,True
all/mavic/mavic_10_+10__seg0052.png,mavic,mavic_10_+10,12,9,3,True
all/mavic/mavic_10_+10__seg0053.png,mavic,mavic_10_+10,17,16,1,True
all/mavic/mavic_10_+10__seg0054.png,mavic,mavic_10_+10,13,11,2,True
all/mavic/mavic_10_+10__seg0055.png,mavic,mavic_10_+10,11,9,2,True
all/mavic/mavic_10_+10__seg0056.png,mavic,mavic_10_+10,15,14,1,True
all/mavic/mavic_10_+10__seg0057.png,mavic,mavic_10_+10,13,11,2,True
all/mavic/mavic_10_+10__seg0058.png,mavic,mavic_10_+10,14,12,2,True
all/mavic/mavic_10_+10__seg0059.png,mavic,mavic_10_+10,17,17,0,True
all/mavic/mavic_10_+10__seg0060.png,mavic,mavic_10_+10,13,8,5,True
all/mavic/mavic_10_+10__seg0061.png,mavic,mavic_10_+10,12,10,2,True
all/mavic/mavic_10_+10__seg0062.png,mavic,mavic_10_+10,16,12,4,True
all/mavic/mavic_10_+10__seg0063.png,mavic,mavic_10_+10,11,8,3,True
all/mavic/mavic_10_+10__seg0064.png,mavic,mavic_10_+10,16,16,0,True
all/mavic/mavic_10_+10__seg0065.png,mavic,mavic_10_+10,13,11,2,True
all/mavic/mavic_10_+10__seg0066.png,mavic,mavic_10_+10,15,12,3,True
all/mavic/mavic_10_+10__seg0067.png,mavic,mavic_10_+10,16,11,5,True
all/mavic/mavic_10_+10__seg0068.png,mavic,mavic_10_+10,15,14,1,True
all/mavic/mavic_10_+10__seg0069.png,mavic,mavic_10_+10,12,9,3,True
all/mavic/mavic_10_+10__seg0070.png,mavic,mavic_10_+10,15,14,1,True
all/mavic/mavic_10_+10__seg0071.png,mavic,mavic_10_+10,16,13,3,True
all/mavic/mavic_10_+10__seg0072.png,mavic,mavic_10_+10,14,13,1,True
all/mavic/mavic_10_+10__seg0073.png,mavic,mavic_10_+10,17,13,4,True
all/mavic/mavic_10_+10__seg0074.png,mavic,mavic_10_+10,8,8,0,True
all/mavic/mavic_10_+10__seg0075.png,mavic,mavic_10_+10,14,14,0,True
all/mavic/mavic_10_+10__seg0076.png,mavic,mavic_10_+10,13,11,2,True
all/mavic/mavic_10_+10__seg0077.png,mavic,mavic_10_+10,13,11,2,True
all/mavic/mavic_10_+10__seg0078.png,mavic,mavic_10_+10,20,20,0,True
all/mavic/mavic_10_+10__seg0079.png,mavic,mavic_10_+10,12,11,1,True
all/mavic/mavic_10_+10__seg0080.png,mavic,mavic_10_+10,12,11,1,True
all/mavic/mavic_10_+10__seg0081.png,mavic,mavic_10_+10,17,17,0,True
all/mavic/mavic_10_+10__seg0082.png,mavic,mavic_10_+10,15,15,0,True
all/mavic/mavic_10_+10__seg0083.png,mavic,mavic_10_+10,15,15,0,True
all/mavic/mavic_10_+10__seg0084.png,mavic,mavic_10_+10,15,10,5,True
all/mavic/mavic_10_+10__seg0085.png,mavic,mavic_10_+10,13,11,2,True
all/mavic/mavic_10_+10__seg0086.png,mavic,mavic_10_+10,13,13,0,True
all/mavic/mavic_10_+10__seg0087.png,mavic,mavic_10_+10,15,13,2,True
all/mavic/mavic_10_+10__seg0088.png,mavic,mavic_10_+10,13,6,7,True
all/mavic/mavic_10_+10__seg0089.png,mavic,mavic_10_+10,17,16,1,True
all/mavic/mavic_10_+10__seg0090.png,mavic,mavic_10_+10,17,14,3,True
all/mavic/mavic_10_+10__seg0091.png,mavic,mavic_10_+10,8,5,3,True
all/mavic/mavic_10_+10__seg0092.png,mavic,mavic_10_+10,31,31,0,True
all/mavic/mavic_10_+10__seg0093.png,mavic,mavic_10_+10,19,18,1,True
all/mavic/mavic_10_+10__seg0094.png,mavic,mavic_10_+10,12,10,2,True
all/mavic/mavic_10_+10__seg0095.png,mavic,mavic_10_+10,21,20,1,True
all/mavic/mavic_10_+10__seg0096.png,mavic,mavic_10_+10,17,17,0,True
all/mavic/mavic_10_+10__seg0097.png,mavic,mavic_10_+10,5,5,0,True
all/mavic/mavic_10_+10__seg0098.png,mavic,mavic_10_+10,19,18,1,True
all/mavic/mavic_10_+10__seg0099.png,mavic,mavic_10_+10,22,15,7,True
all/mavic/mavic_10_+10__seg0100.png,mavic,mavic_10_+10,11,7,4,True
all/mavic/mavic_10_+10__seg0101.png,mavic,mavic_10_+10,11,9,2,True
all/mavic/mavic_10_+10__seg0102.png,mavic,mavic_10_+10,15,13,2,True
all/mavic/mavic_10_+10__seg0103.png,mavic,mavic_10_+10,14,12,2,True
all/mavic/mavic_10_+10__seg0104.png,mavic,mavic_10_+10,13,13,0,True
all/mavic/mavic_10_+10__seg0105.png,mavic,mavic_10_+10,16,11,5,True
all/mavic/mavic_10_+10__seg0106.png,mavic,mavic_10_+10,14,14,0,True
all/mavic/mavic_10_+10__seg0107.png,mavic,mavic_10_+10,15,15,0,True
all/mavic/mavic_10_+10__seg0108.png,mavic,mavic_10_+10,14,13,1,True
all/mavic/mavic_10_+10__seg0109.png,mavic,mavic_10_+10,13,13,0,True
all/mavic/mavic_10_+10__seg0110.png,mavic,mavic_10_+10,16,16,0,True
all/mavic/mavic_10_+10__seg0111.png,mavic,mavic_10_+10,13,10,3,True
all/mavic/mavic_10_+10__seg0112.png,mavic,mavic_10_+10,16,10,6,True
all/mavic/mavic_10_+10__seg0113.png,mavic,mavic_10_+10,12,12,0,True
all/mavic/mavic_10_+10__seg0114.png,mavic,mavic_10_+10,13,11,2,True
all/mavic/mavic_10_+10__seg0115.png,mavic,mavic_10_+10,12,8,4,True
all/mavic/mavic_10_+10__seg0116.png,mavic,mavic_10_+10,14,14,0,True
all/mavic/mavic_10_+10__seg0117.png,mavic,mavic_10_+10,12,10,2,True
all/mavic/mavic_10_+10__seg0118.png,mavic,mavic_10_+10,12,11,1,True
all/mavic/mavic_10_+10__seg0119.png,mavic,mavic_10_+10,16,16,0,True
all/mavic/mavic_10_+10_1__seg0000.png,mavic,mavic_10_+10_1,14,13,1,True
all/mavic/mavic_10_+10_1__seg0001.png,mavic,mavic_10_+10_1,14,10,4,True
all/mavic/mavic_10_+10_1__seg0002.png,mavic,mavic_10_+10_1,14,14,0,True
all/mavic/mavic_10_+10_1__seg0003.png,mavic,mavic_10_+10_1,14,14,0,True
all/mavic/mavic_10_+10_1__seg0004.png,mavic,mavic_10_+10_1,16,14,2,True
all/mavic/mavic_10_+10_1__seg0005.png,mavic,mavic_10_+10_1,12,6,6,True
all/mavic/mavic_10_+10_1__seg0006.png,mavic,mavic_10_+10_1,12,10,2,True
all/mavic/mavic_10_+10_1__seg0007.png,mavic,mavic_10_+10_1,11,6,5,True
all/mavic/mavic_10_+10_1__seg0008.png,mavic,mavic_10_+10_1,12,11,1,True
all/mavic/mavic_10_+10_1__seg0009.png,mavic,mavic_10_+10_1,14,14,0,True
all/mavic/mavic_10_+10_1__seg0010.png,mavic,mavic_10_+10_1,13,10,3,True
all/mavic/mavic_10_+10_1__seg0011.png,mavic,mavic_10_+10_1,12,11,1,True
all/mavic/mavic_10_+10_1__seg0012.png,mavic,mavic_10_+10_1,14,12,2,True
all/mavic/mavic_10_+10_1__seg0013.png,mavic,mavic_10_+10_1,15,10,5,True
all/mavic/mavic_10_+10_1__seg0014.png,mavic,mavic_10_+10_1,15,15,0,True
all/mavic/mavic_10_+10_1__seg0015.png,mavic,mavic_10_+10_1,15,14,1,True
all/mavic/mavic_10_+10_1__seg0016.png,mavic,mavic_10_+10_1,15,12,3,True
all/mavic/mavic_10_+10_1__seg0017.png,mavic,mavic_10_+10_1,14,12,2,True
all/mavic/mavic_10_+10_1__seg0018.png,mavic,mavic_10_+10_1,17,13,4,True
all/mavic/mavic_10_+10_1__seg0019.png,mavic,mavic_10_+10_1,15,10,5,True
all/mavic/mavic_10_+10_1__seg0020.png,mavic,mavic_10_+10_1,12,5,7,True
all/mavic/mavic_10_+10_1__seg0021.png,mavic,mavic_10_+10_1,13,10,3,True
all/mavic/mavic_10_+10_1__seg0022.png,mavic,mavic_10_+10_1,15,11,4,True
all/mavic/mavic_10_+10_1__seg0023.png,mavic,mavic_10_+10_1,15,12,3,True
all/mavic/mavic_10_+10_1__seg0024.png,mavic,mavic_10_+10_1,15,14,1,True
all/mavic/mavic_10_+10_1__seg0025.png,mavic,mavic_10_+10_1,21,18,3,True
all/mavic/mavic_10_+10_1__seg0026.png,mavic,mavic_10_+10_1,8,5,3,True
all/mavic/mavic_10_+10_1__seg0027.png,mavic,mavic_10_+10_1,16,16,0,True
all/mavic/mavic_10_+10_1__seg0028.png,mavic,mavic_10_+10_1,12,8,4,True
all/mavic/mavic_10_+10_1__seg0029.png,mavic,mavic_10_+10_1,14,14,0,True
all/mavic/mavic_10_+10_1__seg0030.png,mavic,mavic_10_+10_1,15,15,0,True
all/mavic/mavic_10_+10_1__seg0031.png,mavic,mavic_10_+10_1,18,13,5,True
all/mavic/mavic_10_+10_1__seg0032.png,mavic,mavic_10_+10_1,19,15,4,True
all/mavic/mavic_10_+10_1__seg0033.png,mavic,mavic_10_+10_1,11,10,1,True
all/mavic/mavic_10_+10_1__seg0034.png,mavic,mavic_10_+10_1,15,15,0,True
all/mavic/mavic_10_+10_1__seg0035.png,mavic,mavic_10_+10_1,13,10,3,True
all/mavic/mavic_10_+10_1__seg0036.png,mavic,mavic_10_+10_1,15,12,3,True
all/mavic/mavic_10_+10_1__seg0037.png,mavic,mavic_10_+10_1,15,13,2,True
all/mavic/mavic_10_+10_1__seg0038.png,mavic,mavic_10_+10_1,12,11,1,True
all/mavic/mavic_10_+10_1__seg0039.png,mavic,mavic_10_+10_1,14,14,0,True
all/mavic/mavic_10_+10_1__seg0040.png,mavic,mavic_10_+10_1,12,12,0,True
all/mavic/mavic_10_+10_1__seg0041.png,mavic,mavic_10_+10_1,10,9,1,True
all/mavic/mavic_10_+10_1__seg0042.png,mavic,mavic_10_+10_1,17,16,1,True
all/mavic/mavic_10_+10_1__seg0043.png,mavic,mavic_10_+10_1,17,14,3,True
all/mavic/mavic_10_+10_1__seg0044.png,mavic,mavic_10_+10_1,16,16,0,True
all/mavic/mavic_10_+10_1__seg0045.png,mavic,mavic_10_+10_1,19,19,0,True
all/mavic/mavic_10_+10_1__seg0046.png,mavic,mavic_10_+10_1,10,9,1,True
all/mavic/mavic_10_+10_1__seg0047.png,mavic,mavic_10_+10_1,15,14,1,True
all/mavic/mavic_10_+10_1__seg0048.png,mavic,mavic_10_+10_1,17,16,1,True
all/mavic/mavic_10_+10_1__seg0049.png,mavic,mavic_10_+10_1,21,21,0,True
all/mavic/mavic_10_+10_1__seg0050.png,mavic,mavic_10_+10_1,14,14,0,True
all/mavic/mavic_10_+10_1__seg0051.png,mavic,mavic_10_+10_1,11,10,1,True
all/mavic/mavic_10_+10_1__seg0052.png,mavic,mavic_10_+10_1,14,12,2,True
all/mavic/mavic_10_+10_1__seg0053.png,mavic,mavic_10_+10_1,14,12,2,True
all/mavic/mavic_10_+10_1__seg0054.png,mavic,mavic_10_+10_1,14,11,3,True
all/mavic/mavic_10_+10_1__seg0055.png,mavic,mavic_10_+10_1,13,13,0,True
all/mavic/mavic_10_+10_1__seg0056.png,mavic,mavic_10_+10_1,11,11,0,True
all/mavic/mavic_10_+10_1__seg0057.png,mavic,mavic_10_+10_1,16,14,2,True
all/mavic/mavic_10_+10_1__seg0058.png,mavic,mavic_10_+10_1,15,13,2,True
all/mavic/mavic_10_+10_1__seg0059.png,mavic,mavic_10_+10_1,15,11,4,True
all/mavic/mavic_10_+10_1__seg0060.png,mavic,mavic_10_+10_1,11,8,3,True
all/mavic/mavic_10_+10_1__seg0061.png,mavic,mavic_10_+10_1,15,15,0,True
all/mavic/mavic_10_+10_1__seg0062.png,mavic,mavic_10_+10_1,12,12,0,True
all/mavic/mavic_10_+10_1__seg0063.png,mavic,mavic_10_+10_1,10,9,1,True
all/mavic/mavic_10_+10_1__seg0064.png,mavic,mavic_10_+10_1,16,16,0,True
all/mavic/mavic_10_+10_1__seg0065.png,mavic,mavic_10_+10_1,16,13,3,True
all/mavic/mavic_10_+10_1__seg0066.png,mavic,mavic_10_+10_1,11,6,5,True
