path,capture_id,capture_type,distance_m,wifi_level,gt_presence,n_drone_bboxes,n_interf_bboxes,max_drone_conf,max_interf_conf
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0072.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,59,0.0,0.7885082364082336
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0073.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,42,0.0,0.8037603497505188
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0074.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,28,0.005616128910332918,0.8251286745071411
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0075.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,43,0.0,0.7788723111152649
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0076.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,50,0.0,0.8207149505615234
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0077.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,53,0.0012102529872208834,0.7734785079956055
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0078.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,51,0.0,0.8189115524291992
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0079.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,43,0.0,0.7674964070320129
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0080.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,37,0.0,0.8082709908485413
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0081.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,51,0.0,0.8103908896446228
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0082.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,58,0.0014957677340134978,0.8199475407600403
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0083.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,50,0.0,0.7674664855003357
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0084.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,35,0.0,0.8092644810676575
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0085.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,44,0.0,0.7843194007873535
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0086.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,49,0.0,0.7392860651016235
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0087.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,62,0.0,0.8011700510978699
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0088.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,33,0.0,0.8000868558883667
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0089.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,27,0.0,0.8472841382026672
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0090.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,62,0.0,0.782838761806488
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0091.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,49,0.0012717399513348937,0.8342597484588623
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0092.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,54,0.0,0.7875615358352661
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0093.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,32,0.0,0.822701632976532
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0094.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,40,0.0,0.8333269953727722
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0095.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,25,0.0,0.8008649349212646
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0096.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,2,20,0.007064501289278269,0.8282037973403931
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0097.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,49,0.0,0.7879424095153809
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0098.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,44,0.0,0.6679108738899231
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0099.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,38,0.0,0.6880666613578796
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0100.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,58,0.0010176178766414523,0.6948782205581665
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0101.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,37,0.0,0.7193090319633484
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0102.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,59,0.002119499957188964,0.7860540151596069
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0103.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,39,0.0,0.7558528184890747
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0104.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,37,0.0,0.7592112421989441
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0105.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,43,0.0,0.6967560052871704
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0106.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,39,0.0,0.7636049389839172
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0107.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,55,0.0,0.7066402435302734
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0108.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,52,0.0,0.6902247667312622
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0109.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,42,0.0013489292468875647,0.7142834663391113
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0110.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,41,0.0,0.7133134007453918
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0111.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,60,0.0,0.6854093074798584
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0112.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,3,44,0.002347072586417198,0.7241756916046143
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0113.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,24,0.0,0.6843554973602295
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0114.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,41,0.0,0.727868914604187
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0115.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,36,0.0,0.6930117607116699
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0116.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,51,0.0,0.7014647126197815
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0117.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,37,0.0,0.7401821613311768
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0118.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,35,0.0,0.5553589463233948
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0119.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,32,0.0,0.7184115052223206
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0120.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,41,0.0,0.7425285577774048
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0121.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,52,0.0,0.7728981375694275
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0122.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,36,0.0,0.7725926637649536
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0123.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,46,0.0,0.8028654456138611
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0124.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,36,0.0,0.7740790247917175
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0125.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,49,0.002036072313785553,0.6826382279396057
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0126.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,58,0.0,0.7883439660072327
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0127.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,36,0.0018018975388258696,0.7530654668807983
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0128.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,2,51,0.00261029158718884,0.7366448044776917
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0129.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,51,0.0,0.779580295085907
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0130.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,39,0.0,0.7392347455024719
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0131.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,45,0.0,0.7541770339012146
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0132.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,47,0.0,0.7629498839378357
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0133.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,49,0.0,0.7058698534965515
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0134.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,30,0.0,0.6429234743118286
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0135.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,51,0.0,0.7490453124046326
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0136.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,49,0.0,0.7164474725723267
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0137.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,69,0.0,0.7091805338859558
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0138.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,30,0.0,0.7622079253196716
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0139.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,54,0.0,0.7285171151161194
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0140.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,48,0.0012229448184370995,0.6936999559402466
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0141.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,28,0.0,0.7774830460548401
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0142.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,59,0.0,0.7165111899375916
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0143.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,32,0.0010772999376058578,0.6254908442497253
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0144.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,50,0.0,0.6988491415977478
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0145.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,54,0.0,0.7598007917404175
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0146.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,57,0.0011088051833212376,0.6894963383674622
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0147.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,51,0.0019109580898657441,0.7348611950874329
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0148.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,24,0.0,0.7484499216079712
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0149.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,46,0.0,0.8122010827064514
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0000.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,34,0.0,0.7794079780578613
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0001.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,31,0.0,0.8032444715499878
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0002.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,31,0.0,0.6790371537208557
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0003.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,37,0.0,0.682996928691864
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0004.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,61,0.0,0.7842156887054443
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0005.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,21,0.0,0.7842006087303162
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0006.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,30,0.0,0.777920663356781
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0007.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,41,0.0012142561608925462,0.7035278081893921
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0008.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,27,0.0,0.8156813979148865
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0009.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,31,0.004792876075953245,0.6070954203605652
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0010.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,46,0.0010038644541054964,0.7858517169952393
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0011.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,18,0.0,0.7395116686820984
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0012.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,29,0.0,0.6939024925231934
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0013.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,31,0.0011516748927533627,0.8497762680053711
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0014.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,28,0.0,0.8077940344810486
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0015.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,30,0.0,0.8208067417144775
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0016.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,50,0.0,0.6726561784744263
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0017.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,33,0.0,0.7424870133399963
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0018.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,33,0.0013398571172729135,0.7739279270172119
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0019.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,45,0.0,0.7560915350914001
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0020.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,29,0.0011293740244582295,0.6585638523101807
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0021.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,26,0.0017654048278927803,0.7477778792381287
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0022.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,42,0.0,0.7335193753242493
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0023.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,24,0.0,0.7997270226478577
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0024.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,30,0.0,0.794836163520813
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0025.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,38,0.0,0.6653101444244385
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0026.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,25,0.0,0.7618265748023987
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0027.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,31,0.002115034032613039,0.7108318209648132
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0028.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,17,0.0010980614461004734,0.7740039229393005
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0029.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,19,0.0,0.7539998292922974
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0030.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,30,0.0,0.7120323777198792
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0031.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,19,0.0,0.6963236331939697
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0032.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,54,0.0,0.7960472106933594
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0033.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,34,0.0,0.7179701328277588
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0034.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,29,0.0011468076845631003,0.7534758448600769
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0035.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,22,0.0036956260446459055,0.8379693627357483
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0036.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,19,0.0,0.746752142906189
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0037.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,41,0.0,0.7845128774642944
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0038.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,38,0.0,0.746713399887085
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0039.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,1,29,0.002125826897099614,0.6886285543441772
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0040.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,28,0.0,0.7028588056564331
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0041.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,34,0.0,0.6638047099113464
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0042.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,49,0.0,0.803646445274353
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0043.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,28,0.0,0.7263659238815308
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0044.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,28,0.0,0.7659255266189575
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0045.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,24,0.0,0.7701705098152161
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w3_s01_cap03__seg0046.png,mini3_nodrone_w3_s01_cap03,nodrone,,3,0,0,48,0.0,0.7782728672027588
